['S_NAME', 'S_NATIONKEY']
('Supplier#000007803       ', Decimal('5'))
('Supplier#000007804       ', Decimal('9'))
('Supplier#000007805       ', Decimal('11'))
('Supplier#000007806       ', Decimal('22'))
('Supplier#000007807       ', Decimal('22'))
('Supplier#000007808       ', Decimal('4'))
('Supplier#000007809       ', Decimal('16'))
('Supplier#000007810       ', Decimal('20'))
('Supplier#000007811       ', Decimal('1'))
('Supplier#000007812       ', Decimal('11'))
('Supplier#000007813       ', Decimal('24'))
('Supplier#000007814       ', Decimal('1'))
('Supplier#000007815       ', Decimal('12'))
('Supplier#000007816       ', Decimal('21'))
('Supplier#000007817       ', Decimal('14'))
('Supplier#000007818       ', Decimal('3'))
('Supplier#000007819       ', Decimal('22'))
('Supplier#000007820       ', Decimal('4'))
('Supplier#000007821       ', Decimal('24'))
('Supplier#000007822       ', Decimal('10'))
('Supplier#000007823       ', Decimal('22'))
('Supplier#000007824       ', Decimal('1'))
('Supplier#000007825       ', Decimal('24'))
('Supplier#000007826       ', Decimal('9'))
('Supplier#000007827       ', Decimal('12'))
('Supplier#000007828       ', Decimal('7'))
('Supplier#000007829       ', Decimal('10'))
('Supplier#000007830       ', Decimal('7'))
('Supplier#000007831       ', Decimal('4'))
('Supplier#000007832       ', Decimal('1'))
('Supplier#000007833       ', Decimal('16'))
('Supplier#000007834       ', Decimal('14'))
('Supplier#000007835       ', Decimal('2'))
('Supplier#000007836       ', Decimal('16'))
('Supplier#000007837       ', Decimal('11'))
('Supplier#000007838       ', Decimal('11'))
('Supplier#000007839       ', Decimal('7'))
('Supplier#000007840       ', Decimal('14'))
('Supplier#000007841       ', Decimal('6'))
('Supplier#000007842       ', Decimal('0'))
('Supplier#000007843       ', Decimal('5'))
('Supplier#000007844       ', Decimal('9'))
('Supplier#000007845       ', Decimal('21'))
('Supplier#000007846       ', Decimal('10'))
('Supplier#000007847       ', Decimal('20'))
('Supplier#000007848       ', Decimal('9'))
('Supplier#000007849       ', Decimal('23'))
('Supplier#000007850       ', Decimal('5'))
('Supplier#000007851       ', Decimal('23'))
('Supplier#000007852       ', Decimal('2'))
('Supplier#000007853       ', Decimal('0'))
('Supplier#000007854       ', Decimal('10'))
('Supplier#000007855       ', Decimal('18'))
('Supplier#000007856       ', Decimal('12'))
('Supplier#000007857       ', Decimal('14'))
('Supplier#000007858       ', Decimal('6'))
('Supplier#000007859       ', Decimal('16'))
('Supplier#000007860       ', Decimal('10'))
('Supplier#000007861       ', Decimal('14'))
('Supplier#000007862       ', Decimal('17'))
('Supplier#000007863       ', Decimal('11'))
('Supplier#000007864       ', Decimal('17'))
('Supplier#000007865       ', Decimal('3'))
('Supplier#000007866       ', Decimal('19'))
('Supplier#000007867       ', Decimal('1'))
('Supplier#000007868       ', Decimal('10'))
('Supplier#000007869       ', Decimal('14'))
('Supplier#000007870       ', Decimal('3'))
('Supplier#000007871       ', Decimal('19'))
('Supplier#000007872       ', Decimal('6'))
('Supplier#000007873       ', Decimal('11'))
('Supplier#000007874       ', Decimal('3'))
('Supplier#000007875       ', Decimal('21'))
('Supplier#000007876       ', Decimal('2'))
('Supplier#000007877       ', Decimal('11'))
('Supplier#000007878       ', Decimal('10'))
('Supplier#000007879       ', Decimal('2'))
('Supplier#000007880       ', Decimal('20'))
('Supplier#000007881       ', Decimal('16'))
('Supplier#000007882       ', Decimal('4'))
('Supplier#000007883       ', Decimal('16'))
('Supplier#000007884       ', Decimal('5'))
('Supplier#000007885       ', Decimal('3'))
('Supplier#000007886       ', Decimal('11'))
('Supplier#000007887       ', Decimal('19'))
('Supplier#000007888       ', Decimal('4'))
('Supplier#000007889       ', Decimal('20'))
('Supplier#000007890       ', Decimal('2'))
('Supplier#000007891       ', Decimal('4'))
('Supplier#000007892       ', Decimal('11'))
('Supplier#000007893       ', Decimal('22'))
('Supplier#000007894       ', Decimal('6'))
('Supplier#000007895       ', Decimal('4'))
('Supplier#000007896       ', Decimal('20'))
('Supplier#000007897       ', Decimal('18'))
('Supplier#000007898       ', Decimal('4'))
('Supplier#000007899       ', Decimal('15'))
('Supplier#000007900       ', Decimal('12'))
('Supplier#000007901       ', Decimal('13'))
('Supplier#000007902       ', Decimal('12'))
('Supplier#000007903       ', Decimal('10'))
('Supplier#000007904       ', Decimal('9'))
('Supplier#000007905       ', Decimal('5'))
('Supplier#000007906       ', Decimal('21'))
('Supplier#000007907       ', Decimal('15'))
('Supplier#000007908       ', Decimal('21'))
('Supplier#000007909       ', Decimal('20'))
('Supplier#000007910       ', Decimal('7'))
('Supplier#000007911       ', Decimal('10'))
('Supplier#000007912       ', Decimal('16'))
('Supplier#000007913       ', Decimal('9'))
('Supplier#000007914       ', Decimal('4'))
('Supplier#000007915       ', Decimal('20'))
('Supplier#000007916       ', Decimal('11'))
('Supplier#000007917       ', Decimal('12'))
('Supplier#000007918       ', Decimal('3'))
('Supplier#000007919       ', Decimal('15'))
('Supplier#000007920       ', Decimal('22'))
('Supplier#000007921       ', Decimal('16'))
('Supplier#000007922       ', Decimal('3'))
('Supplier#000007923       ', Decimal('16'))
('Supplier#000007924       ', Decimal('13'))
('Supplier#000007925       ', Decimal('5'))
('Supplier#000007926       ', Decimal('3'))
('Supplier#000007927       ', Decimal('17'))
('Supplier#000007928       ', Decimal('0'))
('Supplier#000007929       ', Decimal('17'))
('Supplier#000007930       ', Decimal('18'))
('Supplier#000007931       ', Decimal('1'))
('Supplier#000007932       ', Decimal('8'))
('Supplier#000007933       ', Decimal('14'))
('Supplier#000007934       ', Decimal('9'))
('Supplier#000007935       ', Decimal('0'))
('Supplier#000007936       ', Decimal('13'))
('Supplier#000007937       ', Decimal('7'))
('Supplier#000007938       ', Decimal('7'))
('Supplier#000007939       ', Decimal('21'))
('Supplier#000007940       ', Decimal('9'))
('Supplier#000007941       ', Decimal('24'))
('Supplier#000007942       ', Decimal('18'))
('Supplier#000007943       ', Decimal('2'))
('Supplier#000007944       ', Decimal('17'))
('Supplier#000007945       ', Decimal('2'))
('Supplier#000007946       ', Decimal('8'))
('Supplier#000007947       ', Decimal('14'))
('Supplier#000007948       ', Decimal('17'))
('Supplier#000007949       ', Decimal('22'))
('Supplier#000007950       ', Decimal('20'))
('Supplier#000007951       ', Decimal('18'))
('Supplier#000007952       ', Decimal('2'))
('Supplier#000007953       ', Decimal('2'))
('Supplier#000007954       ', Decimal('9'))
('Supplier#000007955       ', Decimal('6'))
('Supplier#000007956       ', Decimal('6'))
('Supplier#000007957       ', Decimal('3'))
('Supplier#000007958       ', Decimal('13'))
('Supplier#000007959       ', Decimal('10'))
('Supplier#000007960       ', Decimal('17'))
('Supplier#000007961       ', Decimal('19'))
('Supplier#000007962       ', Decimal('7'))
('Supplier#000007963       ', Decimal('16'))
('Supplier#000007964       ', Decimal('0'))
('Supplier#000007965       ', Decimal('3'))
('Supplier#000007966       ', Decimal('21'))
('Supplier#000007967       ', Decimal('6'))
('Supplier#000007968       ', Decimal('3'))
('Supplier#000007969       ', Decimal('0'))
('Supplier#000007970       ', Decimal('19'))
('Supplier#000007971       ', Decimal('9'))
('Supplier#000007972       ', Decimal('21'))
('Supplier#000007973       ', Decimal('19'))
('Supplier#000007974       ', Decimal('4'))
('Supplier#000007975       ', Decimal('24'))
('Supplier#000007976       ', Decimal('16'))
('Supplier#000007977       ', Decimal('10'))
('Supplier#000007978       ', Decimal('14'))
('Supplier#000007979       ', Decimal('9'))
('Supplier#000007980       ', Decimal('22'))
('Supplier#000007981       ', Decimal('7'))
('Supplier#000007982       ', Decimal('15'))
('Supplier#000007983       ', Decimal('10'))
('Supplier#000007984       ', Decimal('14'))
('Supplier#000007985       ', Decimal('16'))
('Supplier#000007986       ', Decimal('13'))
('Supplier#000007987       ', Decimal('3'))
('Supplier#000007988       ', Decimal('10'))
('Supplier#000007989       ', Decimal('7'))
('Supplier#000007990       ', Decimal('9'))
('Supplier#000007991       ', Decimal('10'))
('Supplier#000007992       ', Decimal('16'))
('Supplier#000007993       ', Decimal('0'))
('Supplier#000007994       ', Decimal('10'))
('Supplier#000007995       ', Decimal('17'))
('Supplier#000007996       ', Decimal('17'))
('Supplier#000007997       ', Decimal('17'))
('Supplier#000007998       ', Decimal('3'))
('Supplier#000007999       ', Decimal('2'))
('Supplier#000008000       ', Decimal('9'))
('Supplier#000008001       ', Decimal('0'))
('Supplier#000008002       ', Decimal('0'))
('Supplier#000008003       ', Decimal('23'))
('Supplier#000008004       ', Decimal('13'))
('Supplier#000008005       ', Decimal('13'))
('Supplier#000008006       ', Decimal('9'))
('Supplier#000008007       ', Decimal('4'))
('Supplier#000008008       ', Decimal('17'))
('Supplier#000008009       ', Decimal('24'))
('Supplier#000008010       ', Decimal('13'))
('Supplier#000008011       ', Decimal('23'))
('Supplier#000008012       ', Decimal('18'))
('Supplier#000008013       ', Decimal('21'))
('Supplier#000008014       ', Decimal('17'))
('Supplier#000008015       ', Decimal('17'))
('Supplier#000008016       ', Decimal('1'))
('Supplier#000008017       ', Decimal('5'))
('Supplier#000008018       ', Decimal('21'))
('Supplier#000008019       ', Decimal('14'))
('Supplier#000008020       ', Decimal('4'))
('Supplier#000008021       ', Decimal('1'))
('Supplier#000008022       ', Decimal('18'))
('Supplier#000008023       ', Decimal('1'))
('Supplier#000008024       ', Decimal('13'))
('Supplier#000008025       ', Decimal('21'))
('Supplier#000008026       ', Decimal('19'))
('Supplier#000008027       ', Decimal('24'))
('Supplier#000008028       ', Decimal('10'))
('Supplier#000008029       ', Decimal('11'))
('Supplier#000008030       ', Decimal('20'))
('Supplier#000008031       ', Decimal('11'))
('Supplier#000008032       ', Decimal('16'))
('Supplier#000008033       ', Decimal('6'))
('Supplier#000008034       ', Decimal('22'))
('Supplier#000008035       ', Decimal('22'))
('Supplier#000008036       ', Decimal('1'))
('Supplier#000008037       ', Decimal('1'))
('Supplier#000008038       ', Decimal('24'))
('Supplier#000008039       ', Decimal('9'))
('Supplier#000008040       ', Decimal('11'))
('Supplier#000008041       ', Decimal('9'))
('Supplier#000008042       ', Decimal('1'))
('Supplier#000008043       ', Decimal('17'))
('Supplier#000008044       ', Decimal('12'))
('Supplier#000008045       ', Decimal('11'))
('Supplier#000008046       ', Decimal('0'))
('Supplier#000008047       ', Decimal('8'))
('Supplier#000008048       ', Decimal('13'))
('Supplier#000008049       ', Decimal('24'))
('Supplier#000008050       ', Decimal('9'))
('Supplier#000008051       ', Decimal('4'))
('Supplier#000008052       ', Decimal('4'))
('Supplier#000008053       ', Decimal('14'))
('Supplier#000008054       ', Decimal('21'))
('Supplier#000008055       ', Decimal('20'))
('Supplier#000008056       ', Decimal('11'))
('Supplier#000008057       ', Decimal('24'))
('Supplier#000008058       ', Decimal('23'))
('Supplier#000008059       ', Decimal('19'))
('Supplier#000008060       ', Decimal('16'))
('Supplier#000008061       ', Decimal('17'))
('Supplier#000008062       ', Decimal('2'))
('Supplier#000008063       ', Decimal('8'))
('Supplier#000008064       ', Decimal('21'))
('Supplier#000008065       ', Decimal('8'))
('Supplier#000008066       ', Decimal('8'))
('Supplier#000008067       ', Decimal('17'))
('Supplier#000008068       ', Decimal('23'))
('Supplier#000008069       ', Decimal('1'))
('Supplier#000008070       ', Decimal('22'))
('Supplier#000008071       ', Decimal('14'))
('Supplier#000008072       ', Decimal('1'))
('Supplier#000008073       ', Decimal('21'))
('Supplier#000008074       ', Decimal('15'))
('Supplier#000008075       ', Decimal('14'))
('Supplier#000008076       ', Decimal('13'))
('Supplier#000008077       ', Decimal('12'))
('Supplier#000008078       ', Decimal('10'))
('Supplier#000008079       ', Decimal('19'))
('Supplier#000008080       ', Decimal('10'))
('Supplier#000008081       ', Decimal('6'))
('Supplier#000008082       ', Decimal('0'))
('Supplier#000008083       ', Decimal('16'))
('Supplier#000008084       ', Decimal('13'))
('Supplier#000008085       ', Decimal('10'))
('Supplier#000008086       ', Decimal('0'))
('Supplier#000008087       ', Decimal('8'))
('Supplier#000008088       ', Decimal('3'))
('Supplier#000008089       ', Decimal('11'))
('Supplier#000008090       ', Decimal('3'))
('Supplier#000008091       ', Decimal('8'))
('Supplier#000008092       ', Decimal('1'))
('Supplier#000008093       ', Decimal('19'))
('Supplier#000008094       ', Decimal('20'))
('Supplier#000008095       ', Decimal('9'))
('Supplier#000008096       ', Decimal('22'))
('Supplier#000008097       ', Decimal('22'))
('Supplier#000008098       ', Decimal('9'))
('Supplier#000008099       ', Decimal('8'))
('Supplier#000008100       ', Decimal('8'))
('Supplier#000008101       ', Decimal('7'))
('Supplier#000008102       ', Decimal('0'))
('Supplier#000008103       ', Decimal('16'))
('Supplier#000008104       ', Decimal('11'))
('Supplier#000008105       ', Decimal('20'))
('Supplier#000008106       ', Decimal('13'))
('Supplier#000008107       ', Decimal('16'))
('Supplier#000008108       ', Decimal('19'))
('Supplier#000008109       ', Decimal('3'))
('Supplier#000008110       ', Decimal('13'))
('Supplier#000008111       ', Decimal('5'))
('Supplier#000008112       ', Decimal('22'))
('Supplier#000008113       ', Decimal('4'))
('Supplier#000008114       ', Decimal('13'))
('Supplier#000008115       ', Decimal('7'))
('Supplier#000008116       ', Decimal('9'))
('Supplier#000008117       ', Decimal('21'))
('Supplier#000008118       ', Decimal('22'))
('Supplier#000008119       ', Decimal('2'))
('Supplier#000008120       ', Decimal('24'))
('Supplier#000008121       ', Decimal('2'))
('Supplier#000008122       ', Decimal('10'))
('Supplier#000008123       ', Decimal('13'))
('Supplier#000008124       ', Decimal('8'))
('Supplier#000008125       ', Decimal('0'))
('Supplier#000008126       ', Decimal('6'))
('Supplier#000008127       ', Decimal('10'))
('Supplier#000008128       ', Decimal('14'))
('Supplier#000008129       ', Decimal('4'))
('Supplier#000008130       ', Decimal('15'))
('Supplier#000008131       ', Decimal('3'))
('Supplier#000008132       ', Decimal('17'))
('Supplier#000008133       ', Decimal('5'))
('Supplier#000008134       ', Decimal('20'))
('Supplier#000008135       ', Decimal('21'))
('Supplier#000008136       ', Decimal('20'))
('Supplier#000008137       ', Decimal('14'))
('Supplier#000008138       ', Decimal('9'))
('Supplier#000008139       ', Decimal('19'))
('Supplier#000008140       ', Decimal('15'))
('Supplier#000008141       ', Decimal('10'))
('Supplier#000008142       ', Decimal('5'))
('Supplier#000008143       ', Decimal('12'))
('Supplier#000008144       ', Decimal('6'))
('Supplier#000008145       ', Decimal('4'))
('Supplier#000008146       ', Decimal('5'))
